age,mx_m,qx_m,lx_m,dx_m,ex_m,mx_f,qx_f,lx_f,dx_f,ex_f,year_start,year_end,k1t_m,k2t_m,ax_m,b1x_m,b2x_m,k1t_f,k2t_f,ax_f,b1x_f,b2x_f,log_mx_m,log_M1x_m,log_M2x_m,log_mx_f,log_M1x_f,log_M2x_f,E1x_m,E2x_m,E1x_f,E2x_f
75,0.032044,0.031539,71743.7,2262.7,11.42,0.021788,0.021554,80456.8,1734.1,13.12,2017,2019,4.959144192033705,-2.152678178546807,-2.8687869349655406,-0.12065153381420332,0.08139994736007578,4.066566511281792,-1.4748563551319356,-3.380546320093034,-0.10449349838072318,0.1311278740301057,-3.4406453206292666,-3.467115288140205,-3.642343178557099,-3.826395919460709,-3.8054760812547612,-3.9988708596030027,-0.026469967510938552,-0.20169785792783257,0.020919838205947894,-0.1724749401422936
76,0.035926,0.035292,69481.0,2452.1,10.77,0.024666,0.024365,78722.7,1918.1,12.4,2017,2019,4.959144192033705,-2.152678178546807,-2.76893578455591,-0.11693223407123204,0.0717968429226935,4.066566511281792,-1.4748563551319356,-3.273705535388496,-0.09931607776217088,0.12124563990576025,-3.3262940116354933,-3.348819594011786,-3.5033750910600214,-3.702329501838341,-3.6775809712479983,-3.856400873795047,-0.022525582376292874,-0.1770810794245281,0.024748530590342543,-0.15407137195670595
77,0.039858,0.039079,67028.9,2619.4,10.15,0.027848,0.027466,76804.6,2109.5,11.7,2017,2019,4.959144192033705,-2.152678178546807,-2.674270636444031,-0.11288458558943196,0.0697261900941748,4.066566511281792,-1.4748563551319356,-3.170468472111881,-0.096231242460379,0.11241560502755572,-3.222432141070978,-3.2340815734399944,-3.384179621328931,-3.5809941284729994,-3.561799220040297,-3.727596089531189,-0.011649432369016388,-0.16174748025795305,0.01919490843270255,-0.14660196105818946
78,0.044877,0.043892,64409.5,2827.1,9.54,0.031639,0.031146,74695.1,2326.4,11.01,2017,2019,4.959144192033705,-2.152678178546807,-2.5792470190319774,-0.11014240071415098,0.07084957801983541,4.066566511281792,-1.4748563551319356,-3.0621018701742293,-0.09249393683823251,0.09939837364672868,-3.1038298649217033,-3.125459065830208,-3.2779754063927573,-3.4533647421447293,-3.438234616217199,-3.5848329392798557,-0.021629200908504842,-0.174145541471054,0.015130125927530269,-0.13146819713512636
79,0.049759,0.048551,61582.4,2989.9,8.95,0.035285,0.034673,72368.6,2509.3,10.35,2017,2019,4.959144192033705,-2.152678178546807,-2.480071446549155,-0.10531954031672851,0.06395333756747715,4.066566511281792,-1.4748563551319356,-2.951180953868906,-0.0908919307950175,0.06626136926435258,-3.0005639272161724,-3.002366233218519,-3.140037187445265,-3.3442973345293434,-3.3207990357856665,-3.4185250373449407,-0.0018023060023466542,-0.13947326022909268,0.023498298743676926,-0.07422770281559732
80,0.056034,0.054507,58592.5,3193.7,8.39,0.039459,0.038696,69859.4,2703.3,9.7,2017,2019,4.959144192033705,-2.152678178546807,-2.384018382521401,-0.10150530361389004,0.04717536747023322,4.066566511281792,-1.4748563551319356,-2.835672585041638,-0.08926681014135424,0.06160346600722129,-2.881796629626501,-2.8873978193988417,-2.9889512035169394,-3.2324931208273857,-3.198682005731419,-3.2895382690703237,-0.005601189772340476,-0.10715457389043825,0.03381111509596657,-0.05704514824293794
81,0.062565,0.060668,55398.8,3360.9,7.84,0.044911,0.043925,67156.1,2949.8,9.07,2017,2019,4.959144192033705,-2.152678178546807,-2.2939513637047164,-0.09484331060407067,0.04153344814943544,4.066566511281792,-1.4748563551319356,-2.727734010757706,-0.08516605249335966,0.056648618449478015,-2.771549262665119,-2.764293016640142,-2.853701164151237,-3.103072525374657,-3.0740674277252698,-3.1576160026549265,0.007256246024976765,-0.08215190148611828,0.029005097649387412,-0.054543477280269315
82,0.069539,0.067202,52037.9,3497.1,7.31,0.05063,0.04938,64206.3,3170.5,8.47,2017,2019,4.959144192033705,-2.152678178546807,-2.1963141809504974,-0.09132641485454064,0.04258033401439624,4.066566511281792,-1.4748563551319356,-2.6125651659228737,-0.08464907405028782,0.05817012299432643,-2.665867532718645,-2.6492150407556534,-2.7408767966236787,-2.983210993000319,-2.9567962556667866,-3.0425888312437754,0.01665249196299179,-0.07500926390503349,0.02641473733353239,-0.05937783824345644
83,0.079259,0.076237,48540.8,3700.6,6.81,0.058421,0.056763,61035.8,3464.6,7.88,2017,2019,4.959144192033705,-2.152678178546807,-2.102062733056354,-0.08771642576810014,0.050700989091353815,4.066566511281792,-1.4748563551319356,-2.5017439940778177,-0.08126023290678573,0.03966353688372441,-2.535034308003956,-2.537061136450183,-2.6462040492978804,-2.8400798647435046,-2.832194135915511,-2.890692155355482,-0.002026828446227036,-0.11116974129392432,0.007885728827993432,-0.05061229061197725
84,0.089426,0.085599,44840.2,3838.3,6.33,0.066689,0.064537,57571.2,3715.5,7.33,2017,2019,4.959144192033705,-2.152678178546807,-2.0087422229640164,-0.08201116500679718,0.044254155874658835,4.066566511281792,-1.4748563551319356,-2.39143160568086,-0.07894155747760101,0.03623507143449938,-2.414343811344366,-2.4154474155893926,-2.5107123712507797,-2.7077152572021816,-2.7124526996676988,-2.7658942250515297,-0.0011036042450265349,-0.09636855990641369,-0.0047374424655171055,-0.05817896784934806
85,0.100312,0.095521,41001.9,3916.5,5.87,0.075888,0.073114,53855.8,3937.6,6.8,2017,2019,4.959144192033705,-2.152678178546807,-1.9173882062852468,-0.0762382626825218,0.050535802111714656,4.066566511281792,-1.4748563551319356,-2.2813058158431674,-0.07539387700681452,0.034415576556344064,-2.2994699500939,-2.2954647438780147,-2.4042520623192623,-2.5784967098469114,-2.5879000312347777,-2.6386580630344314,0.004005206215885515,-0.10478211222536205,-0.00940332138786637,-0.06016135318752003
86,0.114354,0.108169,37085.4,4011.5,5.44,0.087713,0.084027,49918.2,4194.5,6.29,2017,2019,4.959144192033705,-2.152678178546807,-1.8249431614734375,-0.07182076374070799,0.03874998530387597,4.066566511281792,-1.4748563551319356,-2.1686407065518862,-0.07503185957708078,0.03242506804427875,-2.1684563788015763,-2.181112684845594,-2.2645289326282576,-2.4336851579781933,-2.473762753987241,-2.5215850716579307,-0.012656306044017906,-0.09607255382668134,-0.04007759600904759,-0.08789991367973737
87,0.128412,0.120664,33073.9,3990.8,5.04,0.099526,0.094808,45723.7,4335.0,5.83,2017,2019,4.959144192033705,-2.152678178546807,-1.7408809768548268,-0.06464358865657799,0.04458074841983531,4.066566511281792,-1.4748563551319356,-2.0619184109994237,-0.06927895205568127,0.030823300584647675,-2.0525114341492725,-2.0614578540933115,-2.157425858399976,-2.3073363624195324,-2.343645877365754,-2.3891058181191633,-0.008946419944038997,-0.10491442425070341,-0.036309514946221366,-0.0817694556996309
88,0.146473,0.136478,29083.1,3969.2,4.66,0.11451,0.108309,41388.7,4482.8,5.38,2017,2019,4.959144192033705,-2.152678178546807,-1.6527377805600942,-0.05928710772537386,0.04361904288496953,4.066566511281792,-1.4748563551319356,-1.956556832066517,-0.06347305475652121,0.030038358082427996,-1.920914167851707,-1.9467510964988586,-2.04064885828643,-2.167093123556889,-2.2146742309081415,-2.2589764942237394,-0.02583692864715159,-0.11973469043472296,-0.04758110735125243,-0.09188337066685026
89,0.166011,0.153287,25113.9,3849.6,4.32,0.128687,0.120907,36905.9,4462.2,4.98,2017,2019,4.959144192033705,-2.152678178546807,-1.5668213591633617,-0.050374941648108594,0.04865209886330305,4.066566511281792,-1.4748563551319356,-1.8473258065655491,-0.0626267884009231,0.03348256921732635,-1.7957012277607851,-1.8166379584616164,-1.9213702700251507,-2.05037217958293,-2.102001806985874,-2.151383786982193,-0.02093673070083124,-0.1256690422643656,-0.05162962740294397,-0.10101160739926263
90,0.17725,0.16282,21264.2,3462.2,4.01,0.144831,0.135051,32443.7,4381.6,4.59,2017,2019,4.959144192033705,-2.152678178546807,-1.51724475969952,-0.047550342571601636,0.053568848408899444,4.066566511281792,-1.4748563551319356,-1.7537654892331211,-0.054410122945062894,0.024376759917001264,-1.7301941135699002,-1.7530537648926914,-1.8683702559124111,-1.9321877335463817,-1.975027873076239,-2.0109800923573538,-0.02285965132279122,-0.13817614234251097,-0.04284013952985721,-0.07879235881097202
91,0.201512,0.183067,17802.0,3259.0,3.69,0.164748,0.15221,28062.2,4271.3,4.23,2017,2019,4.959144192033705,-2.152678178546807,-1.4358931034595144,-0.04150284147376154,0.03216984971879668,4.066566511281792,-1.4748563551319356,-1.6543264195521779,-0.045004904168038415,0.033939415096972264,-1.6019063460187537,-1.6417116787070145,-1.7109630122037982,-1.8033382452786688,-1.8373418556853691,-1.8873976177305993,-0.03980533268826081,-0.1090566661850445,-0.0340036104067003,-0.08405937245193051
92,0.224814,0.202097,14543.0,2939.1,3.41,0.185185,0.169491,23790.8,4032.3,3.9,2017,2019,4.959144192033705,-2.152678178546807,-1.337355871978093,-0.03858592788500578,0.05115492786193358,4.066566511281792,-1.4748563551319356,-1.546312813152624,-0.04002555053668105,0.019522067861195633,-1.4924818853216977,-1.5287090521432507,-1.6388291490767712,-1.6863999535707288,-1.7090793765607082,-1.7378716224111095,-0.036227166821553025,-0.14634726375507356,-0.02267942298997938,-0.05147166884038068
93,0.249652,0.221947,11603.9,2575.5,3.14,0.207065,0.187638,19758.5,3707.5,3.6,2017,2019,4.959144192033705,-2.152678178546807,-1.2511868442647025,-0.033035586194370185,0.04935029594196369,4.066566511281792,-1.4748563551319356,-1.4449025750799835,-0.03520003858755668,0.029757217812557114,-1.3876873308519064,-1.4150150796709422,-1.5212503848500345,-1.5747225253456478,-1.5880458731959683,-1.6319334949978634,-0.02732774881903577,-0.13356305399812807,-0.013323347850320522,-0.057210969652215615
94,0.279192,0.244992,9028.5,2211.9,2.9,0.232927,0.20863,16051.0,3348.7,3.31,2017,2019,4.959144192033705,-2.152678178546807,-1.1763427262009012,-0.03588001599199682,0.030557826252997827,4.066566511281792,-1.4748563551319356,-1.3522793551608834,-0.0302765219152979,0.04077500185065539,-1.2758555617995622,-1.3542768991176888,-1.420058064876342,-1.4570301792276443,-1.4754008452597231,-1.5355381158696786,-0.07842133731812662,-0.14420250307677973,-0.01837066603207882,-0.07850793664203426
95,0.311223,0.269314,6816.6,1835.8,2.68,0.263112,0.232522,12702.3,2953.6,3.05,2017,2019,4.959144192033705,-2.152678178546807,-1.0887107138654537,-0.022786606399003356,0.044582298513372254,4.066566511281792,-1.4748563551319356,-1.2654227048292208,-0.022923550749020416,0.03708963961792086,-1.167245581953909,-1.2017127806452292,-1.2976841218044255,-1.3351754819417885,-1.3586428486248558,-1.4133447393248997,-0.03446719869132031,-0.13043853985051657,-0.02346736668306737,-0.0781692573831112
96,0.346373,0.295241,4980.8,1470.5,2.48,0.292386,0.255093,9748.7,2486.8,2.83,2017,2019,4.959144192033705,-2.152678178546807,-1.0158187808976522,-0.023155078477250898,0.039249190385789764,4.066566511281792,-1.4748563551319356,-1.1719301626630287,-0.02084659504817997,0.047701420629504394,-1.0602390499044414,-1.1306481538441957,-1.2151390295133144,-1.2296804318697423,-1.2567042279602103,-1.3270569713244564,-0.0704091039397543,-0.15489997960887303,-0.02702379609046801,-0.09737653945471414
97,0.372458,0.313985,3510.2,1102.2,2.31,0.315724,0.272679,7261.9,1980.2,2.62,2017,2019,4.959144192033705,-2.152678178546807,-0.9395566815299443,-0.009113898869597094,0.06967497178677283,4.066566511281792,-1.4748563551319356,-1.0996270760247349,-0.014958628722767911,0.061086745077279084,-0.9876309991973234,-0.9847538201758893,-1.1347416115321396,-1.1528868647682458,-1.1604573346434408,-1.2505515088349903,0.0028771790214341397,-0.14711061233481615,-0.007570469875195052,-0.09766464406674458
98,0.403047,0.335447,2408.1,807.8,2.13,0.352127,0.299411,5281.7,1581.4,2.42,2017,2019,4.959144192033705,-2.152678178546807,-0.8831443927481847,-0.007759536774253826,0.02060551449037554,4.066566511281792,-1.4748563551319356,-1.028126436408878,-0.0025735542855879973,0.04610033773903203,-0.9087020985254832,-0.9216250544750975,-0.9659820958762589,-1.0437633730005234,-1.0385919660816159,-1.1065833421697557,-0.012922955949614234,-0.05727999735077571,0.005171406918907495,-0.06281996916923238
99,0.467223,0.378744,1600.3,606.1,1.96,0.381187,0.320166,3700.3,1184.7,2.24,2017,2019,4.959144192033705,-2.152678178546807,-0.8293201073693042,-0.004820180206975861,0.09525722313637347,4.066566511281792,-1.4748563551319356,-0.9605366299493271,0.001889756206700045,0.06393509566112879,-0.7609486192277947,-0.8532240760472843,-1.0582822216419197,-0.9644652106167633,-0.9528518106446737,-1.0471468927964578,-0.09227545681948968,-0.297333602414125,0.011613399972089544,-0.08268168217969452
100,0.50312,0.401994,994.2,399.7,1.84,0.432516,0.355612,2515.6,894.6,2.06,2017,2019,4.959144192033705,-2.152678178546807,-0.7358568232477923,-0.0038971862237009982,0.037347577889186745,4.066566511281792,-1.4748563551319356,-0.8600719451517826,-0.005280406782162253,0.05804205204003671,-0.6869265687468891,-0.7551835316743329,-0.8355808476179625,-0.8381359590748191,-0.881545070538069,-0.9671487598542157,-0.06825696292744388,-0.1486542788710734,-0.04340911146324988,-0.12901280077939659
0,0.004233,0.004224,100000.0,422.4,78.95,0.003513,0.003507,100000.0,350.7,82.8,2018,2020,5.179550600568575,-2.382252822008522,-4.905466458501822,-0.14786133805079907,-0.17803104008716006,4.2473028006721165,-1.6321439726035023,-5.139286346142019,-0.16692425339668157,-0.19894405990787525,-5.46484431744335,-5.6713217408037115,-5.247206793150962,-5.651284905698447,-5.848264195093847,-5.523558846829938,-0.20647742336036146,0.21763752429238803,-0.19697928939539988,0.12772605886850918
1,0.000234,0.000233,99577.6,23.2,78.28,0.000218,0.000218,99649.3,21.7,82.09,2018,2020,5.179550600568575,-2.382252822008522,-7.5293321233443296,-0.14675162928692462,-0.07309432520653031,4.2473028006721165,-1.6321439726035023,-7.679118272897474,-0.1791738111103734,-0.14006509319244181,-8.360189442606572,-8.289439612951837,-8.115310450455771,-8.431015495175185,-8.44012370263366,-8.211517305007467,0.07074982965473531,0.24487899215080056,-0.009108207458474737,0.21949819016771777
2,0.000131,0.000131,99554.4,13.0,77.3,0.000118,0.000118,99627.5,11.7,81.11,2018,2020,5.179550600568575,-2.382252822008522,-8.017684830907566,-0.1521068784149853,-0.027579433558726458,4.2473028006721165,-1.6321439726035023,-8.220972395371998,-0.19173806570495855,-0.0733619800339124,-8.940313234763122,-8.805530104352513,-8.73982892092784,-9.04482593349861,-9.035342018836122,-8.915604705305514,0.13478313041060908,0.20048431383528253,0.009483914662487436,0.12922122819309578
3,0.000106,0.000106,99541.3,10.6,76.31,9.8e-05,9.8e-05,99615.8,9.8,80.12,2018,2020,5.179550600568575,-2.382252822008522,-8.306788912206644,-0.17566472043834608,-0.09871908737750454,4.2473028006721165,-1.6321439726035023,-8.505920660791501,-0.16193485834111204,-0.21849156047976637,-9.152071463852208,-9.21665322045179,-8.981479395960623,-9.230543079293703,-9.19370703815015,-8.837097354648366,-0.06458175659958165,0.17059206789158488,0.036836041143553544,0.39344572464533734
4,8.9e-05,8.9e-05,99530.8,8.9,75.32,6.6e-05,6.6e-05,99606.0,6.6,79.12,2018,2020,5.179550600568575,-2.382252822008522,-8.521435392969726,-0.18179053040223916,0.03875893525794055,4.2473028006721165,-1.6321439726035023,-8.736447701433342,-0.17551266418762737,-0.3291646947623882,-9.326874188232134,-9.463028643892324,-9.5553622267886,-9.625855815937848,-9.481903131590876,-8.944658959040572,-0.1361544556601899,-0.22848803855646516,0.1439526843469725,0.6811968568972766
5,7.8e-05,7.8e-05,99521.9,7.7,74.33,7.7e-05,7.7e-05,99599.4,7.7,78.13,2018,2020,5.179550600568575,-2.382252822008522,-8.646682643458051,-0.17073277051717226,-0.1733205013113886,4.2473028006721165,-1.6321439726035023,-8.867884070339697,-0.1779359678594077,-0.01929446728713029,-9.458801731274683,-9.531001667527008,-9.11810841416602,-9.47170513611059,-9.623632004969263,-9.592140656481979,-0.0721999362523249,0.3406933171086628,-0.15192686885867346,-0.12043552037138916
6,8.8e-05,8.8e-05,99514.2,8.8,73.33,7.4e-05,7.4e-05,99591.7,7.4,77.13,2018,2020,5.179550600568575,-2.382252822008522,-8.691927807741532,-0.1575148020296959,-0.11002790448972143,4.2473028006721165,-1.6321439726035023,-8.905705478813566,-0.1789300888334933,-0.025764115622454935,-9.338173743486069,-9.507783695192884,-9.245669409222561,-9.511445464760104,-9.665675746240572,-9.623625000217922,-0.16960995170681592,0.09250433426350746,-0.15423028148046747,-0.11217953545781789
7,6.9e-05,6.9e-05,99505.4,6.9,72.34,5.7e-05,5.7e-05,99584.3,5.6,76.14,2018,2020,5.179550600568575,-2.382252822008522,-8.79155038375442,-0.199865570994483,-0.07115052184605836,4.2473028006721165,-1.6321439726035023,-9.077591172258042,-0.18226059840297607,-0.13436007222784518,-9.581404053367015,-9.826764222031874,-9.657265690576724,-9.772459290129724,-9.851707122307179,-9.63241214026193,-0.24536016866485966,-0.07586163720970873,-0.07924783217745457,0.14004714986779376
8,7.1e-05,7.1e-05,99498.5,7.1,71.35,6e-05,6e-05,99578.7,5.9,75.14,2018,2020,5.179550600568575,-2.382252822008522,-8.761235449815105,-0.15509002856990534,-0.18139372625519143,4.2473028006721165,-1.6321439726035023,-9.09586430072928,-0.16087126192444456,-0.20769711614254327,-9.552830680922959,-9.564532100436557,-9.132406384170485,-9.721165995742174,-9.779133262048632,-9.44014166580945,-0.0117014195135976,0.42042429675247384,-0.05796726630645743,0.2810243299327233
9,6.1e-05,6.1e-05,99491.4,6.1,70.35,5.2e-05,5.2e-05,99572.7,5.2,74.15,2018,2020,5.179550600568575,-2.382252822008522,-8.800917247764348,-0.14100515576780495,-0.07628207636501134,4.2473028006721165,-1.6321439726035023,-9.080784987684327,-0.166972157716743,-0.18135404122511067,-9.704636693790963,-9.531260587004747,-9.34953739531553,-9.864266839382847,-9.789966300788915,-9.493970395496063,0.1733761067862165,0.35509929847543376,0.07430053859393126,0.37029644388678307
10,7.9e-05,7.9e-05,99485.3,7.9,69.35,6.7e-05,6.7e-05,99567.5,6.7,73.15,2018,2020,5.179550600568575,-2.382252822008522,-8.798420126567743,-0.16022460967402982,0.022403033768335363,4.2473028006721165,-1.6321439726035023,-9.051500154738255,-0.15944411520888307,0.022026695437277963,-9.446062705497253,-9.62831159983073,-9.681681290246898,-9.610817938573309,-9.728707591815631,-9.764658330009958,-0.18224889433347613,-0.2356185847496448,-0.11788965324232237,-0.15384039143664907
